timestamp,BNBUSDT_close,ETHUSDT_close,DOTUSDT_close,LINKUSDT_close,THETAUSDT_close,DODOUSDT_close,OGNUSDT_close,ALGOUSDT_close,MATICUSDT_close,BTCUSDT_close,SUSHIUSDT_close,HBARUSDT_close,ONEUSDT_close,EGLDUSDT_close,ZILUSDT_close,SOLUSDT_close,ATOMUSDT_close,EOSUSDT_close,LTCUSDT_close,DASHUSDT_close,NEARUSDT_close,ADAUSDT_close,CAKEUSDT_close
2018-09-12 20:00:00,9.2081,183.12,,,,,,,,6338.62,,,,,,,,4.945,51.69,,,0.06627,
2018-09-13 00:00:00,9.3535,189.5,,,,,,,,6388.0,,,,,,,,4.9855,53.01,,,0.0669,
2018-09-13 04:00:00,9.348,186.59,,,,,,,,6385.01,,,,,,,,4.9375,52.11,,,0.06553,
2018-09-13 08:00:00,9.6144,195.13,,,,,,,,6468.0,,,,,,,,5.0725,53.76,,,0.06786,
2018-09-13 12:00:00,9.5756,202.68,,,,,,,,6480.0,,,,,,,,5.2988,54.09,,,0.06841,
2018-09-13 16:00:00,9.4676,202.72,,,,,,,,6447.76,,,,,,,,5.3929,54.03,,,0.06806,
2018-09-13 20:00:00,9.5911,210.68,,,,,,,,6487.38,,,,,,,,5.38,54.44,,,0.06951,
2018-09-14 00:00:00,9.6958,218.57,,,,,,,,6542.37,,,,,,,,5.4126,54.91,,,0.06939,
2018-09-14 04:00:00,9.7198,212.82,,,,,,,,6543.84,,,,,,,,5.3561,54.22,,,0.06946,
2018-09-14 08:00:00,9.7256,208.36,,,,,,,,6459.28,,,,,,,,5.2355,53.71,,,0.06668,
2018-09-14 12:00:00,9.7999,208.13,,,,,,,,6480.0,,,,,,,,5.259,54.49,,,0.06752,
2018-09-14 16:00:00,10.026,218.98,,,,,,,,6531.0,,,,,,,,5.3694,58.02,,,0.06935,
2018-09-14 20:00:00,9.9268,208.82,,,,,,,,6476.63,,,,,,,,5.2196,56.24,,,0.06749,
2018-09-15 00:00:00,10.14,213.62,,,,,,,,6496.85,,,,,,,,5.2834,57.01,,,0.06808,
2018-09-15 04:00:00,10.0947,213.68,,,,,,,,6498.01,,,,,,,,5.2762,57.31,,,0.06799,
2018-09-15 08:00:00,10.0789,216.95,,,,,,,,6523.51,,,,,,,,5.4249,57.65,,,0.06921,
2018-09-15 12:00:00,10.073,224.04,,,,,,,,6542.22,,,,,,,,5.4395,58.03,,,0.06965,
2018-09-15 16:00:00,10.1701,224.11,,,,,,,,6530.0,,,,,,,,5.414,57.63,,,0.06974,
2018-09-15 20:00:00,10.0999,221.29,,,,,,,,6514.96,,,,,,,,5.3401,56.22,,,0.06895,
2018-09-16 00:00:00,9.8971,214.72,,,,,,,,6478.33,,,,,,,,5.2981,55.44,,,0.06803,
2018-09-16 04:00:00,9.82,214.02,,,,,,,,6447.82,,,,,,,,5.29,55.49,,,0.06705,
2018-09-16 08:00:00,9.9335,219.37,,,,,,,,6499.35,,,,,,,,5.374,56.45,,,0.06834,
2018-09-16 12:00:00,9.8897,217.55,,,,,,,,6482.0,,,,,,,,5.3349,56.31,,,0.06806,
2018-09-16 16:00:00,9.8644,222.13,,,,,,,,6505.75,,,,,,,,5.4597,57.01,,,0.06975,
2018-09-16 20:00:00,9.9399,220.17,,,,,,,,6505.0,,,,,,,,5.409,56.75,,,0.06988,
2018-09-17 00:00:00,10.0,223.02,,,,,,,,6517.16,,,,,,,,5.4397,57.34,,,0.06976,
2018-09-17 04:00:00,9.8973,218.27,,,,,,,,6480.01,,,,,,,,5.3501,56.21,,,0.06867,
2018-09-17 08:00:00,9.932,219.14,,,,,,,,6475.94,,,,,,,,5.3504,55.99,,,0.0687,
2018-09-17 12:00:00,9.47,206.31,,,,,,,,6265.06,,,,,,,,4.9206,53.29,,,0.06489,
2018-09-17 16:00:00,9.3598,197.62,,,,,,,,6270.0,,,,,,,,4.9161,52.38,,,0.06466,
2018-09-17 20:00:00,9.3626,196.16,,,,,,,,6248.69,,,,,,,,4.8398,52.07,,,0.06347,
2018-09-18 00:00:00,9.2357,194.7,,,,,,,,6238.74,,,,,,,,4.7907,50.54,,,0.06206,
2018-09-18 04:00:00,9.4697,200.21,,,,,,,,6290.15,,,,,,,,4.895,52.05,,,0.0636,
2018-09-18 08:00:00,9.4541,199.75,,,,,,,,6287.65,,,,,,,,4.927,52.57,,,0.06706,
2018-09-18 12:00:00,9.6139,211.47,,,,,,,,6360.01,,,,,,,,5.1134,54.6,,,0.0696,
2018-09-18 16:00:00,9.4591,206.88,,,,,,,,6302.0,,,,,,,,5.0512,53.72,,,0.06754,
2018-09-18 20:00:00,9.5599,208.17,,,,,,,,6336.45,,,,,,,,5.0565,53.96,,,0.069,
2018-09-19 00:00:00,9.6851,212.55,,,,,,,,6364.1,,,,,,,,5.1488,54.76,,,0.06942,
2018-09-19 04:00:00,9.6599,211.57,,,,,,,,6356.95,,,,,,,,5.1143,54.05,,,0.07353,
2018-09-19 08:00:00,9.4677,205.36,,,,,,,,6286.42,,,,,,,,4.97,52.5,,,0.069,
2018-09-19 12:00:00,9.5131,209.66,,,,,,,,6327.95,,,,,,,,5.1305,53.39,,,0.0708,
2018-09-19 16:00:00,9.6356,209.4,,,,,,,,6410.2,,,,,,,,5.2583,54.47,,,0.07082,
2018-09-19 20:00:00,9.6399,209.79,,,,,,,,6391.89,,,,,,,,5.2369,54.27,,,0.07218,
2018-09-20 00:00:00,9.6106,209.03,,,,,,,,6397.29,,,,,,,,5.2294,53.8,,,0.07243,
2018-09-20 04:00:00,9.6541,209.18,,,,,,,,6411.0,,,,,,,,5.2399,53.83,,,0.07226,
2018-09-20 08:00:00,9.7513,212.49,,,,,,,,6427.88,,,,,,,,5.33,54.67,,,0.07405,
2018-09-20 12:00:00,9.6831,210.4,,,,,,,,6417.92,,,,,,,,5.291,54.28,,,0.07506,
2018-09-20 16:00:00,9.7499,210.4,,,,,,,,6420.01,,,,,,,,5.2921,54.06,,,0.0748,
2018-09-20 20:00:00,10.0388,224.0,,,,,,,,6492.0,,,,,,,,5.7432,56.53,,,0.08089,
2018-09-21 00:00:00,10.0486,222.74,,,,,,,,6554.7,,,,,,,,5.7112,57.25,,,0.08298,
2018-09-21 04:00:00,10.23,226.29,,,,,,,,6647.91,,,,,,,,5.8041,57.73,,,0.08499,
2018-09-21 08:00:00,10.3,227.9,,,,,,,,6742.23,,,,,,,,5.85,58.62,,,0.08672,
2018-09-21 12:00:00,10.14,226.19,,,,,,,,6681.65,,,,,,,,5.7218,57.27,,,0.0826,
2018-09-21 16:00:00,10.3506,247.05,,,,,,,,6749.13,,,,,,,,6.095,61.31,,,0.08731,
2018-09-21 20:00:00,10.48,247.73,,,,,,,,6759.02,,,,,,,,6.1901,60.83,,,0.08773,
2018-09-22 00:00:00,10.325,241.68,,,,,,,,6738.15,,,,,,,,5.9727,60.07,,,0.08287,
2018-09-22 04:00:00,10.2998,240.87,,,,,,,,6718.57,,,,,,,,5.9395,59.74,,,0.08333,
2018-09-22 08:00:00,10.0406,236.29,,,,,,,,6666.78,,,,,,,,5.8767,58.59,,,0.0813,
2018-09-22 12:00:00,10.25,239.5,,,,,,,,6685.21,,,,,,,,5.9143,60.0,,,0.08207,
2018-09-22 16:00:00,10.2436,242.21,,,,,,,,6725.54,,,,,,,,6.0157,60.6,,,0.08319,
2018-09-22 20:00:00,10.2911,241.01,,,,,,,,6723.05,,,,,,,,5.9481,60.65,,,0.08338,
2018-09-23 00:00:00,10.2395,239.46,,,,,,,,6711.6,,,,,,,,5.9293,61.27,,,0.08554,
2018-09-23 04:00:00,10.2011,240.21,,,,,,,,6721.4,,,,,,,,5.9474,61.3,,,0.08946,
2018-09-23 08:00:00,10.3628,246.17,,,,,,,,6747.24,,,,,,,,6.0603,62.88,,,0.09276,
2018-09-23 12:00:00,10.1825,241.68,,,,,,,,6685.94,,,,,,,,5.9343,61.1,,,0.08797,
2018-09-23 16:00:00,10.2206,243.09,,,,,,,,6693.3,,,,,,,,5.9421,60.76,,,0.08976,
2018-09-23 20:00:00,10.2907,244.5,,,,,,,,6708.0,,,,,,,,6.0263,61.38,,,0.08986,
2018-09-24 00:00:00,10.3151,244.86,,,,,,,,6719.66,,,,,,,,5.9942,61.04,,,0.09073,
2018-09-24 04:00:00,10.1455,236.05,,,,,,,,6677.92,,,,,,,,5.8039,58.47,,,0.08693,
2018-09-24 08:00:00,9.9256,232.94,,,,,,,,6576.98,,,,,,,,5.643,57.37,,,0.08309,
2018-09-24 12:00:00,10.0306,233.15,,,,,,,,6605.02,,,,,,,,5.7035,58.15,,,0.08426,
2018-09-24 16:00:00,10.115,233.7,,,,,,,,6619.9,,,,,,,,5.7091,58.44,,,0.08478,
2018-09-24 20:00:00,10.0588,228.06,,,,,,,,6581.39,,,,,,,,5.6679,58.01,,,0.08241,
2018-09-25 00:00:00,9.8108,221.67,,,,,,,,6468.18,,,,,,,,5.399,57.04,,,0.07951,
2018-09-25 04:00:00,9.5753,208.97,,,,,,,,6382.89,,,,,,,,5.1186,55.24,,,0.07555,
2018-09-25 08:00:00,9.6358,207.02,,,,,,,,6407.99,,,,,,,,5.1444,54.92,,,0.07554,
2018-09-25 12:00:00,9.5319,210.18,,,,,,,,6403.0,,,,,,,,5.1565,55.78,,,0.07547,
2018-09-25 16:00:00,9.5071,209.8,,,,,,,,6363.92,,,,,,,,5.39,56.28,,,0.07693,
2018-09-25 20:00:00,9.8745,219.62,,,,,,,,6447.54,,,,,,,,5.4194,57.61,,,0.08108,
2018-09-26 00:00:00,9.566,209.27,,,,,,,,6390.5,,,,,,,,5.2818,56.77,,,0.07708,
2018-09-26 04:00:00,9.7618,214.2,,,,,,,,6455.83,,,,,,,,5.3788,57.39,,,0.07976,
2018-09-26 08:00:00,9.8776,217.05,,,,,,,,6528.58,,,,,,,,5.4375,57.59,,,0.08174,
2018-09-26 12:00:00,9.8815,220.08,,,,,,,,6544.51,,,,,,,,5.632,58.3,,,0.08181,
2018-09-26 16:00:00,9.6801,217.1,,,,,,,,6492.11,,,,,,,,5.5832,58.45,,,0.08062,
2018-09-26 20:00:00,9.712,214.42,,,,,,,,6465.12,,,,,,,,5.55,57.18,,,0.07913,
2018-09-27 00:00:00,9.8012,217.88,,,,,,,,6508.47,,,,,,,,5.6267,58.45,,,0.0809,
2018-09-27 04:00:00,9.7079,213.49,,,,,,,,6461.17,,,,,,,,5.4844,57.19,,,0.07874,
2018-09-27 08:00:00,9.788,215.92,,,,,,,,6489.87,,,,,,,,5.5683,58.27,,,0.08032,
2018-09-27 12:00:00,9.8186,217.0,,,,,,,,6498.97,,,,,,,,5.5364,62.35,,,0.08416,
2018-09-27 16:00:00,10.0395,228.6,,,,,,,,6669.36,,,,,,,,5.8889,64.86,,,0.0877,
2018-09-27 20:00:00,10.0599,229.13,,,,,,,,6689.13,,,,,,,,5.8253,63.28,,,0.08629,
2018-09-28 00:00:00,10.1401,229.2,,,,,,,,6702.26,,,,,,,,5.81,63.44,,,0.08624,
2018-09-28 04:00:00,10.2173,230.6,,,,,,,,6788.99,,,,,,,,6.0216,64.53,,,0.0878,
2018-09-28 08:00:00,9.95,223.93,,,,,,,,6657.73,,,,,,,,5.8095,61.38,,,0.08207,
2018-09-28 12:00:00,10.0241,226.18,,,,,,,,6672.99,,,,,,,,5.8429,62.34,,,0.08471,
2018-09-28 16:00:00,10.0497,222.51,,,,,,,,6684.0,,,,,,,,5.8487,61.92,,,0.08516,
2018-09-28 20:00:00,9.9911,221.84,,,,,,,,6634.58,,,,,,,,5.7562,61.95,,,0.0839,
2018-09-29 00:00:00,9.7816,217.16,,,,,,,,6500.89,,,,,,,,5.5977,60.04,,,0.08174,
2018-09-29 04:00:00,9.8994,220.89,,,,,,,,6545.81,,,,,,,,5.6429,60.29,,,0.08347,
2018-09-29 08:00:00,9.9609,232.39,,,,,,,,6584.96,,,,,,,,5.7428,61.94,,,0.0853,
2018-09-29 12:00:00,9.9881,232.24,,,,,,,,6589.01,,,,,,,,5.7292,61.66,,,0.08452,
2018-09-29 16:00:00,10.0,232.66,,,,,,,,6588.59,,,,,,,,5.7678,61.39,,,0.08509,
2018-09-29 20:00:00,10.0118,231.62,,,,,,,,6596.38,,,,,,,,5.7439,61.61,,,0.08446,
2018-09-30 00:00:00,9.8955,231.24,,,,,,,,6580.0,,,,,,,,5.6996,61.16,,,0.08491,
2018-09-30 04:00:00,9.8684,232.22,,,,,,,,6577.75,,,,,,,,5.729,61.01,,,0.08522,
2018-09-30 08:00:00,10.0098,236.05,,,,,,,,6627.93,,,,,,,,5.8348,61.55,,,0.08601,
2018-09-30 12:00:00,9.966,233.54,,,,,,,,6607.29,,,,,,,,5.7956,60.71,,,0.08526,
2018-09-30 16:00:00,9.9808,232.97,,,,,,,,6603.95,,,,,,,,5.7066,60.93,,,0.08482,
2018-09-30 20:00:00,10.0172,232.94,,,,,,,,6626.57,,,,,,,,5.7257,61.21,,,0.08511,
2018-10-01 00:00:00,9.9935,232.94,,,,,,,,6644.61,,,,,,,,5.7551,61.59,,,0.0853,
2018-10-01 04:00:00,9.955,229.65,,,,,,,,6604.81,,,,,,,,5.628,60.59,,,0.08455,
2018-10-01 08:00:00,9.9171,229.27,,,,,,,,6595.0,,,,,,,,5.6507,60.93,,,0.08463,
2018-10-01 12:00:00,9.9206,227.7,,,,,,,,6569.92,,,,,,,,5.6048,60.06,,,0.0832,
2018-10-01 16:00:00,9.9519,229.86,,,,,,,,6587.91,,,,,,,,5.69,59.98,,,0.08405,
2018-10-01 20:00:00,9.9811,231.61,,,,,,,,6611.61,,,,,,,,5.7376,60.45,,,0.08467,
2018-10-02 00:00:00,9.9732,230.41,,,,,,,,6606.02,,,,,,,,5.7271,61.14,,,0.08443,
2018-10-02 04:00:00,9.9648,230.26,,,,,,,,6606.86,,,,,,,,5.6951,61.27,,,0.08403,
2018-10-02 08:00:00,9.9378,228.13,,,,,,,,6572.01,,,,,,,,5.6326,59.81,,,0.08293,
2018-10-02 12:00:00,9.9139,227.75,,,,,,,,6555.8,,,,,,,,5.6534,60.09,,,0.08301,
2018-10-02 16:00:00,10.0241,226.51,,,,,,,,6564.11,,,,,,,,5.6351,59.69,,,0.08327,
2018-10-02 20:00:00,10.3711,225.69,,,,,,,,6525.79,,,,,,,,5.6163,59.46,,,0.08224,
2018-10-03 00:00:00,10.1452,218.72,,,,,,,,6462.09,,,,,,,,5.4898,57.22,,,0.07922,
2018-10-03 04:00:00,10.1336,218.4,,,,,,,,6460.28,,,,,,,,5.5211,57.95,,,0.07991,
2018-10-03 08:00:00,10.26,220.79,,,,,,,,6496.13,,,,,,,,5.5894,57.95,,,0.08101,
2018-10-03 12:00:00,10.3932,221.59,,,,,,,,6512.47,,,,,,,,5.5803,58.17,,,0.08117,
2018-10-03 16:00:00,10.2393,218.25,,,,,,,,6478.89,,,,,,,,5.5122,57.22,,,0.08011,
2018-10-03 20:00:00,10.3136,220.77,,,,,,,,6510.0,,,,,,,,5.6153,57.56,,,0.08088,
2018-10-04 00:00:00,10.3001,225.26,,,,,,,,6598.51,,,,,,,,5.6762,58.92,,,0.08238,
2018-10-04 04:00:00,10.2352,223.21,,,,,,,,6574.45,,,,,,,,5.6427,58.55,,,0.0819,
2018-10-04 08:00:00,10.2865,223.04,,,,,,,,6570.81,,,,,,,,5.6718,58.63,,,0.08121,
2018-10-04 12:00:00,10.364,224.54,,,,,,,,6597.77,,,,,,,,5.7462,58.94,,,0.08239,
2018-10-04 16:00:00,10.3293,224.4,,,,,,,,6611.09,,,,,,,,5.8273,59.02,,,0.08241,
2018-10-04 20:00:00,10.2982,222.66,,,,,,,,6593.79,,,,,,,,5.8008,58.42,,,0.08164,
2018-10-05 00:00:00,10.3617,221.01,,,,,,,,6579.0,,,,,,,,5.7216,58.3,,,0.08108,
2018-10-05 04:00:00,10.4822,221.22,,,,,,,,6578.76,,,,,,,,5.7071,58.0,,,0.08105,
2018-10-05 08:00:00,10.496,223.47,,,,,,,,6590.0,,,,,,,,5.7376,58.24,,,0.08162,
2018-10-05 12:00:00,10.6549,224.63,,,,,,,,6598.51,,,,,,,,5.755,58.1,,,0.08195,
2018-10-05 16:00:00,10.613,223.66,,,,,,,,6595.5,,,,,,,,5.7465,57.95,,,0.08216,
2018-10-05 20:00:00,10.6756,228.37,,,,,,,,6635.65,,,,,,,,5.82,58.93,,,0.08339,
2018-10-06 00:00:00,10.6559,226.67,,,,,,,,6608.91,,,,,,,,5.8016,58.57,,,0.08257,
2018-10-06 04:00:00,10.535,227.69,,,,,,,,6620.35,,,,,,,,5.8183,58.97,,,0.08275,
2018-10-06 08:00:00,10.4779,225.27,,,,,,,,6587.16,,,,,,,,5.7214,57.47,,,0.08228,
2018-10-06 12:00:00,10.4702,225.27,,,,,,,,6596.08,,,,,,,,5.7328,57.75,,,0.08189,
2018-10-06 16:00:00,10.3646,224.63,,,,,,,,6593.34,,,,,,,,5.6992,57.51,,,0.08132,
2018-10-06 20:00:00,10.4289,225.4,,,,,,,,6594.27,,,,,,,,5.73,57.96,,,0.08151,
2018-10-07 00:00:00,10.4346,225.94,,,,,,,,6604.07,,,,,,,,5.7648,58.18,,,0.08194,
2018-10-07 04:00:00,10.3897,223.97,,,,,,,,6570.93,,,,,,,,5.7235,57.6,,,0.08109,
2018-10-07 08:00:00,10.394,222.57,,,,,,,,6556.0,,,,,,,,5.6508,58.06,,,0.08107,
2018-10-07 12:00:00,10.4457,223.49,,,,,,,,6582.07,,,,,,,,5.6911,57.85,,,0.08357,
2018-10-07 16:00:00,10.4169,223.93,,,,,,,,6584.0,,,,,,,,5.6689,57.68,,,0.08307,
2018-10-07 20:00:00,10.5852,226.14,,,,,,,,6615.26,,,,,,,,5.763,58.33,,,0.08464,
2018-10-08 00:00:00,10.5131,225.28,,,,,,,,6605.26,,,,,,,,5.7514,58.08,,,0.08444,
2018-10-08 04:00:00,10.5554,224.98,,,,,,,,6596.03,,,,,,,,5.7424,57.89,,,0.08409,
2018-10-08 08:00:00,10.5992,226.33,,,,,,,,6647.78,,,,,,,,5.8072,58.27,,,0.0849,
2018-10-08 12:00:00,10.627,229.51,,,,,,,,6674.56,,,,,,,,5.9441,59.4,,,0.08778,
2018-10-08 16:00:00,10.6221,231.29,,,,,,,,6695.33,,,,,,,,6.0017,60.03,,,0.08731,
2018-10-08 20:00:00,10.5911,230.01,,,,,,,,6673.01,,,,,,,,5.9369,59.66,,,0.08698,
2018-10-09 00:00:00,10.5868,229.86,,,,,,,,6661.17,,,,,,,,5.9306,59.53,,,0.08658,
2018-10-09 04:00:00,10.569,230.86,,,,,,,,6672.25,,,,,,,,5.9606,59.54,,,0.08744,
2018-10-09 08:00:00,10.5145,227.95,,,,,,,,6642.02,,,,,,,,5.8801,59.0,,,0.08604,
2018-10-09 12:00:00,10.3457,228.41,,,,,,,,6641.56,,,,,,,,5.9001,58.78,,,0.08631,
2018-10-09 16:00:00,10.4018,228.85,,,,,,,,6656.49,,,,,,,,5.9397,58.74,,,0.08682,
2018-10-09 20:00:00,10.4113,228.4,,,,,,,,6656.61,,,,,,,,5.9214,59.03,,,0.08659,
2018-10-10 00:00:00,10.3426,226.5,,,,,,,,6616.06,,,,,,,,5.8759,58.0,,,0.08504,
2018-10-10 04:00:00,10.3432,226.0,,,,,,,,6576.98,,,,,,,,5.8621,57.91,,,0.08442,
2018-10-10 08:00:00,10.3316,226.34,,,,,,,,6592.0,,,,,,,,5.8995,58.02,,,0.08459,
2018-10-10 12:00:00,10.3402,225.11,,,,,,,,6588.99,,,,,,,,5.88,57.82,,,0.08441,
2018-10-10 16:00:00,10.3915,226.85,,,,,,,,6635.96,,,,,,,,5.9333,58.26,,,0.08525,
2018-10-10 20:00:00,10.3614,226.74,,,,,,,,6631.0,,,,,,,,5.9197,58.46,,,0.08542,
2018-10-11 00:00:00,9.8664,205.76,,,,,,,,6340.52,,,,,,,,5.4447,53.32,,,0.07805,
2018-10-11 04:00:00,9.6112,200.53,,,,,,,,6300.86,,,,,,,,5.35,52.17,,,0.07547,
2018-10-11 08:00:00,9.555,198.91,,,,,,,,6281.61,,,,,,,,5.2873,52.09,,,0.07471,
2018-10-11 12:00:00,9.616,201.0,,,,,,,,6294.09,,,,,,,,5.296,52.69,,,0.07531,
2018-10-11 16:00:00,9.4909,201.74,,,,,,,,6298.12,,,,,,,,5.3246,52.62,,,0.07558,
2018-10-11 20:00:00,9.3599,191.58,,,,,,,,6252.68,,,,,,,,5.0965,51.36,,,0.07079,
2018-10-12 00:00:00,9.5094,196.73,,,,,,,,6308.11,,,,,,,,5.22,52.67,,,0.07318,
2018-10-12 04:00:00,9.6052,199.23,,,,,,,,6332.61,,,,,,,,5.254,53.59,,,0.07506,
2018-10-12 08:00:00,9.5457,197.27,,,,,,,,6309.49,,,,,,,,5.2068,52.92,,,0.07473,
2018-10-12 12:00:00,9.6824,199.5,,,,,,,,6341.69,,,,,,,,5.2443,53.92,,,0.07543,
2018-10-12 16:00:00,9.6257,198.25,,,,,,,,6320.52,,,,,,,,5.2263,53.6,,,0.07482,
2018-10-12 20:00:00,9.5551,196.96,,,,,,,,6298.01,,,,,,,,5.199,53.74,,,0.0732,
2018-10-13 00:00:00,9.6219,198.31,,,,,,,,6296.01,,,,,,,,5.2632,53.72,,,0.07431,
2018-10-13 04:00:00,9.6395,200.11,,,,,,,,6318.47,,,,,,,,5.2678,53.95,,,0.07461,
2018-10-13 08:00:00,9.6419,201.85,,,,,,,,6327.25,,,,,,,,5.278,54.19,,,0.07461,
2018-10-13 12:00:00,9.619,201.08,,,,,,,,6329.26,,,,,,,,5.26,53.95,,,0.07408,
2018-10-13 16:00:00,9.6304,200.91,,,,,,,,6326.01,,,,,,,,5.2899,53.91,,,0.07344,
2018-10-13 20:00:00,9.681,201.3,,,,,,,,6332.93,,,,,,,,5.2948,54.05,,,0.07374,
2018-10-14 00:00:00,9.7262,201.96,,,,,,,,6363.11,,,,,,,,5.3149,53.99,,,0.07387,
2018-10-14 04:00:00,9.7001,202.5,,,,,,,,6379.95,,,,,,,,5.2992,53.94,,,0.074,
2018-10-14 08:00:00,9.6792,201.66,,,,,,,,6361.01,,,,,,,,5.2793,53.8,,,0.07324,
2018-10-14 12:00:00,9.6411,202.15,,,,,,,,6380.77,,,,,,,,5.2866,54.11,,,0.07393,
2018-10-14 16:00:00,9.7471,202.63,,,,,,,,6404.33,,,,,,,,5.3013,54.1,,,0.07401,
2018-10-14 20:00:00,9.5895,197.01,,,,,,,,6339.34,,,,,,,,5.2149,52.61,,,0.0717,
2018-10-15 00:00:00,9.5846,197.43,,,,,,,,6380.0,,,,,,,,5.1904,52.9,,,0.0715,
2018-10-15 04:00:00,10.3551,216.8,,,,,,,,6860.25,,,,,,,,5.5671,56.68,,,0.0765,
2018-10-15 08:00:00,10.499,221.75,,,,,,,,6982.28,,,,,,,,5.7169,57.36,,,0.07815,
2018-10-15 12:00:00,10.6586,216.7,,,,,,,,6907.01,,,,,,,,5.6259,57.05,,,0.07768,
2018-10-15 16:00:00,10.3999,210.45,,,,,,,,6741.0,,,,,,,,5.5552,56.53,,,0.07576,
2018-10-15 20:00:00,10.5655,214.39,,,,,,,,6752.5,,,,,,,,5.5925,56.16,,,0.07671,
2018-10-16 00:00:00,10.4264,212.35,,,,,,,,6730.96,,,,,,,,5.5374,55.74,,,0.0762,
2018-10-16 04:00:00,10.4182,216.04,,,,,,,,6824.71,,,,,,,,5.6137,57.0,,,0.07773,
2018-10-16 08:00:00,10.3047,215.37,,,,,,,,6797.9,,,,,,,,5.5764,56.62,,,0.0776,
2018-10-16 12:00:00,10.1833,213.67,,,,,,,,6719.76,,,,,,,,5.5346,55.86,,,0.07732,
2018-10-16 16:00:00,10.1584,213.62,,,,,,,,6729.01,,,,,,,,5.5652,55.26,,,0.0772,
2018-10-16 20:00:00,10.2771,215.09,,,,,,,,6759.27,,,,,,,,5.574,55.54,,,0.07777,
2018-10-17 00:00:00,10.2699,216.32,,,,,,,,6774.0,,,,,,,,5.5884,55.52,,,0.079,
2018-10-17 04:00:00,10.2301,214.22,,,,,,,,6750.01,,,,,,,,5.5572,55.27,,,0.07811,
2018-10-17 08:00:00,10.1511,212.56,,,,,,,,6726.13,,,,,,,,5.5269,54.75,,,0.07814,
2018-10-17 12:00:00,10.3199,213.77,,,,,,,,6748.02,,,,,,,,5.5604,55.37,,,0.07944,
2018-10-17 16:00:00,10.1902,212.58,,,,,,,,6716.96,,,,,,,,5.5386,54.88,,,0.08079,
2018-10-17 20:00:00,10.2338,212.85,,,,,,,,6740.89,,,,,,,,5.5704,55.27,,,0.07994,
2018-10-18 00:00:00,10.2213,214.0,,,,,,,,6761.26,,,,,,,,5.5975,55.49,,,0.08021,
2018-10-18 04:00:00,10.1996,213.05,,,,,,,,6732.65,,,,,,,,5.5653,55.01,,,0.07967,
2018-10-18 08:00:00,10.1665,211.31,,,,,,,,6715.86,,,,,,,,5.5518,54.46,,,0.07902,
2018-10-18 12:00:00,10.1324,209.68,,,,,,,,6704.9,,,,,,,,5.5373,54.14,,,0.07802,
2018-10-18 16:00:00,9.9897,206.39,,,,,,,,6636.03,,,,,,,,5.4583,53.34,,,0.07645,
2018-10-18 20:00:00,9.922,206.24,,,,,,,,6618.96,,,,,,,,5.4555,53.53,,,0.07668,
2018-10-19 00:00:00,9.937,206.36,,,,,,,,6613.0,,,,,,,,5.4447,53.44,,,0.07641,
2018-10-19 04:00:00,9.8914,204.65,,,,,,,,6588.01,,,,,,,,5.4086,53.33,,,0.07621,
2018-10-19 08:00:00,9.9055,206.22,,,,,,,,6586.65,,,,,,,,5.4328,53.71,,,0.07627,
2018-10-19 12:00:00,9.9006,205.9,,,,,,,,6572.35,,,,,,,,5.4301,54.04,,,0.0766,
2018-10-19 16:00:00,9.9197,205.38,,,,,,,,6555.38,,,,,,,,5.4098,54.07,,,0.07715,
2018-10-19 20:00:00,9.9001,205.0,,,,,,,,6528.88,,,,,,,,5.3979,53.71,,,0.07683,
2018-10-20 00:00:00,9.8651,205.8,,,,,,,,6543.05,,,,,,,,5.4266,53.72,,,0.07704,
2018-10-20 04:00:00,9.9288,207.93,,,,,,,,6576.43,,,,,,,,5.4856,54.11,,,0.078,
2018-10-20 08:00:00,9.9493,208.67,,,,,,,,6597.78,,,,,,,,5.4883,54.13,,,0.07837,
2018-10-20 12:00:00,9.9089,207.55,,,,,,,,6573.13,,,,,,,,5.4636,53.91,,,0.078,
2018-10-20 16:00:00,9.9098,208.31,,,,,,,,6582.16,,,,,,,,5.4765,54.41,,,0.07792,
2018-10-20 20:00:00,9.9365,207.91,,,,,,,,6588.4,,,,,,,,5.4534,54.28,,,0.07768,
2018-10-21 00:00:00,9.95,209.65,,,,,,,,6616.62,,,,,,,,5.5559,54.46,,,0.07865,
2018-10-21 04:00:00,9.9786,209.8,,,,,,,,6620.52,,,,,,,,5.5595,54.2,,,0.07849,
2018-10-21 08:00:00,9.9691,208.82,,,,,,,,6618.43,,,,,,,,5.5435,53.92,,,0.0783,
2018-10-21 12:00:00,9.9937,210.35,,,,,,,,6645.0,,,,,,,,5.571,54.28,,,0.07845,
2018-10-21 16:00:00,9.9735,208.68,,,,,,,,6625.6,,,,,,,,5.5398,54.2,,,0.07805,
2018-10-21 20:00:00,9.9311,207.49,,,,,,,,6590.11,,,,,,,,5.5125,53.61,,,0.07721,
2018-10-22 00:00:00,9.9161,207.43,,,,,,,,6597.91,,,,,,,,5.5118,53.51,,,0.07701,
2018-10-22 04:00:00,9.9387,207.99,,,,,,,,6615.06,,,,,,,,5.5222,53.71,,,0.0775,
2018-10-22 08:00:00,9.9016,207.8,,,,,,,,6594.0,,,,,,,,5.5116,53.61,,,0.07721,
